,GSM590840,GSM590842,GSM590848,GSM590850,GSM590851,GSM590852,GSM590853,GSM590855,GSM590858,GSM590860,GSM590862,GSM590864,GSM590867,GSM590869,GSM590870,GSM590871,GSM590873,GSM590874,GSM590877,GSM590879,GSM590880,GSM590884,GSM590885,GSM590886,GSM590889,GSM590890,GSM590894,GSM590896,GSM590898
ABCA7,5.65554231523581,4.95096717396296,5.32427124769716,5.60529400460366,4.99346128519461,5.85375332048957,5.90336858497409,5.1904061286547,4.98512717245814,5.13033928283486,5.91153753344264,4.94101817311928,5.80931164351644,5.17992007572395,5.50897294621186,5.49679452890375,4.84898560945816,5.68926100683291,5.17774681303687,5.21482553637535,5.55308260824301,5.5409170210525,5.49395629116876,5.03274999301201,4.84436313905921,4.99808195900528,5.25239224895864,5.19955794848525,5.74909540933872
ABCA8,4.18303084163646,3.60941724791313,3.72869468294166,3.52782347182113,3.65100151546767,3.58278816191569,3.58555875511659,3.74928430139572,3.57050819141871,4.1086096263445,3.5840729092118,3.5960452290401,3.56906177255771,3.55990545809006,3.77534552649811,3.64438047187312,3.51503366327365,3.60151997640359,3.59506473193439,3.60219168446658,3.60151997640359,3.5362156929506,3.53417423675162,3.60802556533825,3.56309646683583,3.56027662255725,3.58385068019556,3.43311740385858,3.47746213691592
ABCB1,5.00397970396223,3.91524993874414,3.80630405682379,3.97811843906612,4.05515699074408,4.0332080724889,4.28632187553722,3.93979342564294,3.70520272813919,3.98617809748579,3.86316297883118,3.77610149250982,3.99361499816549,4.11851430541953,4.06657189545062,4.23919450302269,3.69310596177892,3.68438321332199,3.75232878907781,3.97366687205898,3.92331630455257,3.85862112586798,3.85063969661787,3.93899970910948,3.8382215195856,6.38331901024838,4.108566903589,3.79309821136272,3.97686501331214
ABCB11,4.92515081254696,4.01564155272986,3.8571864369033,3.92246189439262,3.8852996514741,4.15054906440061,4.07453041483083,4.15220119373657,3.960689025817,4.26485117452712,3.77484413268561,3.99259648174595,3.970643423195,4.10830035095087,4.0642642807205,4.47129192937064,3.78728928464388,3.77968569246191,4.04720951356031,3.97606072381077,3.94780114140145,4.24195915513555,4.40892612986641,3.84754237171386,4.01805188356117,3.99661952203578,4.02118100946186,3.95635206628816,4.01564155272986
ABCB4,5.63716318117479,4.58625468144029,4.63878333100154,4.730612578397,4.64108271576658,4.57926154455888,4.9818918352422,4.75820218654746,4.48313833213454,4.8972277222888,4.58688288576783,4.75318109739238,4.61661835664049,5.01635497868041,4.67520531985467,4.95624768265662,4.4562487307804,4.46568663178595,4.70302523898771,4.70417026982232,4.55733183524409,4.69564830182596,4.52553410180669,4.37156797895443,4.64524500689224,4.76192377101381,4.87897597952618,4.53341385414583,4.80564128761177
ABCB6,6.80228459554816,6.16178423374707,6.05521273556347,6.71161758245997,6.09988683247341,6.11026502784288,5.80592370823457,6.1863710095547,6.93082557826131,6.21225997743468,6.44216215022741,6.29732262809536,6.51163631698285,6.06071205926594,5.69751113225963,5.9415136341234,6.15437404789164,6.23534516317193,6.39378134192667,6.82323243720046,6.56191258802432,6.42574141558582,5.76146858571265,5.92268709024802,5.43725776546448,5.67387748694168,6.56821415048241,5.94662820091411,5.44046205899559
ABCB7,4.91635485435213,5.15733102257766,4.76439504010393,5.61639246708441,5.2605959702904,4.86819827756583,5.2667940206375,5.23306279725605,5.19566948632071,5.23345479950047,5.2766380938334,4.95508319202102,5.15203044427379,5.10446715216846,4.96693504207404,4.60324646604911,5.66192875150194,5.63307092267416,6.16541942606102,5.83860728959169,5.2790288368349,5.35197618964998,5.48354993405403,5.27458026253624,5.07065637520526,5.30859718636309,5.24518631608279,5.66328027780084,5.26248783129892
ABCB8,5.2630874311149,5.13118384318186,5.02905627412035,5.04313411432703,5.10788500878801,5.27307119740426,5.01553681644874,5.23861894611751,5.2630874311149,5.14803414234689,5.31955775273451,5.2630874311149,5.34784728224969,5.21265516458608,5.33136643393914,5.39608752561988,5.20601946730346,5.0180934188674,5.28145807747324,5.17213979808163,5.1539429949175,5.74409357158872,5.40886643677419,5.13424229348908,5.17412378760111,5.4106514436437,5.47604358846346,5.41890640723303,5.39664845358568
ABCB9,6.55964049030983,5.45099673485864,5.33964998243549,5.44777855534219,5.3878426023361,5.60675081214285,5.53443861637003,5.47374364867917,6.54343499263049,5.88609681571055,5.55328915402428,5.2272942242039,6.08289134084913,5.58168956558144,5.96748915645443,5.72685311780554,5.21836972348141,6.15310235231853,5.44446753868656,5.41624265449052,6.2426095957836,6.13786128736371,5.54128219792554,5.3913042488714,5.26942484456902,5.67164248030277,5.42742118107057,5.22941702500783,5.66878939339819
ABCC1,6.65879400588853,7.41604767816705,7.41936663583944,7.29525501305417,7.58118247265657,7.78264025099251,7.34963966093691,7.12688449602699,7.57186518413724,7.18790558478943,6.65267185705509,7.58967271784826,7.18790558478943,7.18790558478943,6.93399545500798,7.06187173341666,7.14039551790118,7.40087974224829,6.56818504114872,7.25676107311385,8.6019792192319,7.13069986955997,7.02520461879392,7.41947002007654,7.61258766404342,7.12301482095836,6.99798922790298,7.40020989866503,6.93382554061157
ABCC10,7.77394816459987,7.0255142578589,7.876896749297,6.80728001204492,7.59198710976452,7.23803661814606,7.23283235925586,7.31456294160158,6.97872228518791,7.41023820849902,7.28738829657078,7.18548421910826,7.16276430030057,7.11056339314988,7.44003396633888,7.17650419275507,6.90540975437944,7.55285829497818,6.88246213886282,7.24661818749294,7.70490492745534,7.42970329270006,7.02641416654023,7.65905566576337,7.28851137459555,7.22966710278337,7.08151699688015,7.0751226244574,7.36239639682737
ABCC2,5.28038038104047,4.67123677915773,4.67192165002262,4.50925657355276,4.69677362586156,5.04209170025797,4.76643032422799,4.5473088893374,4.76258630347932,5.00502309223575,5.28296384871163,4.7334622010387,5.53705282546464,5.2188200152945,5.15808745506451,5.00689127182637,4.84021063350609,4.73535756904972,4.44010358647244,4.9816810631747,5.03579955959655,5.10029016497929,4.74426880664383,4.52154860955095,4.55837362317949,4.85504162879331,4.60483242570033,4.62355139301612,5.54422810188551
ABCC3,6.27836242949445,5.47084175259129,5.78317369957899,5.23097698102211,5.31016607920084,5.91701502720678,6.83221100944446,5.49726286229394,5.48704127620155,5.88382932993874,6.29981164316077,5.46487672586854,6.15365472731402,5.5430718547656,5.81087634965226,5.75294712653698,5.50219901839036,5.19772794909574,5.34823631340804,5.4015623796969,7.94518419020703,5.73646708399899,5.46701496830942,5.64342411401186,5.35319044309361,5.37122812482105,5.65412941968373,5.26401550820709,5.55022924424766
ABCC4,3.55841597371855,3.54338465119033,3.51014552487471,3.40727331514863,4.30084567565706,3.90282693227683,3.66478879325942,4.50805135999195,3.46799157665721,3.63487972234705,3.57405391387226,3.96003345275272,3.54652304409903,3.82288980489072,3.65372452953505,4.17267700971708,3.48039175570255,3.65304795640665,3.44697843834591,3.52126875751105,3.72882695402964,3.68364919622198,3.614476182973,3.44394773468752,3.38778102412486,3.53820851868155,3.53528697859968,4.43395045967214,3.56433152507939
ABCC5,7.52674824922129,6.67999879171885,7.43270340745058,7.69340076346445,7.32124815051753,6.94451186951397,7.07973298380506,7.41895128405376,7.2737718676169,6.68302953313823,6.34048161642681,7.35610539135085,8.07014882476157,6.8120660026343,7.0466888411454,7.37792679276011,7.40695528123866,7.00960770147726,6.64426755280952,6.42676446523066,7.75033460218855,6.16873625815041,7.00602646402996,7.2545928259808,6.99584481195564,7.5071913892211,7.20050145055854,7.56539802796896,6.35379913817668
ABCC6,6.2493463689812,5.70884233808731,5.50607597845183,5.65343276031732,5.72284250646207,5.89020989228288,5.87177140977617,5.77876610537103,5.64786039938138,5.76353652042483,5.87749625494657,5.84566483658957,6.11516143089991,5.86939927678852,5.80152330080728,6.08549072406822,5.83319552935672,5.79019582341216,5.30651228745273,5.77386267579589,5.91432241804552,5.59117340339058,5.63967702214026,5.5610080216009,5.61391732327699,5.81956348991393,5.70448957572273,5.48424931637605,6.2771445549242
ABCC8,6.28521732542902,5.73799763248478,5.64895906305645,5.70739932289859,5.94116208727267,6.12227627313999,5.96181964396099,5.84328631818883,6.02052167239488,5.86978214038493,5.75040690701875,5.72084279389149,5.75755378138402,6.14984950344167,6.17575687990032,5.96484610589681,5.77281463832164,5.75309407965065,5.77827622072163,5.67351776373371,5.99280816858304,5.93227812920909,6.03930475783045,5.36858847395849,5.77470245615034,5.82981269692358,5.98236190244033,5.54720722424346,6.11353523523952
ABCC9,5.81987596648035,5.24668678789827,4.90759557576799,5.03092677930105,5.11388790923475,4.99165331379014,5.30910762786031,5.32214188157368,4.96940416719015,5.45218746835671,5.20010266999136,4.98406194778979,5.12992550042836,5.11340726371769,5.060703135039,5.24345397026982,5.03718307528229,5.44427462074614,4.46167880085747,5.04219348606124,4.98127828528256,4.83387577984227,4.97443523929814,4.70321422058737,5.08164028286577,4.84891001885986,5.01383648517337,4.45920323262783,4.81541959688061
ABCD1,7.26268694009231,6.88763650328009,7.11385750112274,6.93446113742275,6.88524134078741,6.8844167165696,6.8844167165696,6.62771117713069,6.77804301421973,7.11783628992219,7.01349553069455,6.76583355121991,6.95945731214848,7.03962106961844,6.85488543739622,6.7983997903241,6.57658604822841,7.0068918755571,6.98596118853068,6.99755727658917,7.05040780339039,6.73825934290081,6.71956894491666,6.74862874172139,6.63506425700673,7.20907218429803,6.86855790947481,6.78840643746378,6.95620757804415
ABCD2,3.79482761468512,3.59888510748226,3.62874853437801,3.54560983281485,3.51365493195454,3.49305893896981,3.69594798972515,3.67220632356008,3.60533754987516,3.71441678538586,3.47439809057854,3.56381107317929,3.50521309861216,3.51254143420344,3.44795477520822,3.52554002856505,3.29373627372632,3.44247267232792,3.32103375657585,3.47065160535908,3.46936934733274,3.49863681756213,3.36491998942755,3.49940211278421,3.51956945743046,3.32369079818741,3.3669401894378,3.37596695148079,3.40847475298121
ABCD3,5.57329411660407,7.69914281697745,6.8712081818333,7.01344620981148,7.48519379143004,5.74532785581363,5.69600703426942,6.59743662803857,6.58305216749032,6.40990333204217,6.87411318765442,7.50164246710294,7.28541107036156,5.8697424808453,6.83843570883534,5.8584651970235,8.15336924461166,7.63858088805157,9.1018838943238,6.95217092368742,6.87398372756412,6.4410969734765,7.21415163166715,7.26960630636599,8.26970458246031,8.21844456378347,7.10850012022748,7.88674073782744,6.93559770383377
ABCD4,7.14300978497194,5.99151135126617,6.04073071660383,6.16887790318698,6.34143630301507,5.95808736929528,6.08105869894511,6.30878761985201,5.9366038899655,6.49614674678014,5.80317253852467,5.9190046675621,6.03005214182105,5.7927416769897,5.8753686678369,6.23005386386842,5.7259468959924,5.84190173005802,5.75742315908945,5.72082786399764,6.35286708523624,5.8425932333941,5.90153987474446,5.60642665873521,5.8055547043372,5.83874622104597,5.65589821635293,5.57273336902888,6.14068740620475
ABCE1,5.71755048346079,7.97322822038167,6.34486466164449,7.39155704912872,6.98571610638135,7.03957319330501,6.77396083925833,6.90789536633725,7.60717404206054,6.44512151921575,7.21108814386925,7.14122933660865,6.49434353574729,6.67581444901607,6.70450241144777,7.40538135271075,7.71613854986353,7.63887177514206,8.23813594290271,8.36372629280091,6.71553562691575,8.14821913411801,7.75236556387281,8.14905420939623,8.0121264451515,7.39342615153672,7.62539537134406,8.56068122790656,6.32386832372678
ABCF1,7.82127298929897,8.42564255387871,8.36692185515164,7.9600505219232,8.42515133371328,8.00540727131226,8.01473498943071,8.35733803323583,7.82822269047562,7.97250192742818,8.70139232832516,7.68832714483342,7.97238639613594,7.96703916580204,7.7570961139492,7.8029074224646,7.68847009751552,8.12060238423681,8.50885002277654,8.2769580140162,7.49986785146104,7.23331194026858,8.11891163360936,7.62326671110289,8.3895386029161,9.19791738546089,8.42071481105498,8.39444858876944,7.98694645346315
ABCF2,6.59603427267072,7.53706330475138,6.94539832709974,7.90461243499119,7.33195931907127,7.13261637700708,6.70760777913829,6.83132810630619,7.04915456879207,6.90245660162713,7.23861392330188,7.13004385015861,6.29792595796513,6.9606642359581,6.69631348147566,6.22478035521873,7.35349205202707,6.81085458672135,8.7859327213851,7.49063287151435,6.5730010027587,6.52617795975551,6.63285161376504,7.27354883988457,7.65294826355634,8.04959302571729,7.61782524029743,7.04915456879207,6.80116539036041
ABCF2-H2BK1,5.09047300616137,6.37221685155736,5.48047423021247,6.68271140028172,6.17678007981433,5.81498818886794,5.6639590452772,5.71386896276774,5.67231634359711,5.46302845535333,6.26160598963639,5.93640576247011,4.91746035727105,5.53650963628381,5.83610199546994,5.32783281593224,6.08289724619635,5.40263783458377,7.64465001097435,5.89366142652364,5.01360999006378,5.5981952914181,5.42281796186155,5.49286308554882,6.5493536686477,7.28607110694072,6.23510692003027,6.24958262958484,5.85931079532788
ABCF3,6.66965266565744,6.67774318822892,6.78520874951677,6.864805184105,6.67458956722492,6.78907895104293,6.49924963490046,6.70338969255761,6.42167602656683,6.41868892317498,6.89642689535055,6.51352712407676,6.85957448443382,6.50011960876081,6.53066773850934,6.65245139988406,6.53798279906383,6.43942497094089,7.17843972433785,6.55123775282263,6.48588632648394,6.31857196144138,6.75131918821246,6.71600789879828,7.02134752942386,6.94500955808775,6.71216643893788,7.29676474837748,6.87692963047598
ABCG1,6.05715714111334,5.46738313956324,5.53020350323186,5.3181594594377,5.99272359030114,5.34686403781178,5.58693997227067,5.57882713965533,5.30810336489771,5.93389186003698,5.57051874156754,6.63731150355046,5.58701188419656,5.69453845558839,5.69968582373671,5.74891675928002,5.34996276165631,5.19868285648915,5.19133616049762,5.51692569175669,6.02074530673548,5.69453845558839,5.78100422646301,5.30267131868142,5.45749083522781,5.35851762257632,5.37723618369668,5.47334113288485,5.81790114517995
ABCG2,6.052831206333,5.10333459421994,5.25572966806013,5.05652075214322,5.20367159376379,5.11047482205676,5.07493214489774,5.22499041366821,5.61254655191837,5.5246905550696,4.93634942661896,5.2391980924764,5.05941651411028,5.2284212524377,5.42522721285886,5.23995745212436,4.97319667416248,4.9096459637761,5.08666143783462,5.21539323084547,4.96800496458981,5.05218069526265,5.17812817051708,4.98827609061994,5.07700584056804,4.81440285176972,4.91131015636032,4.71335714458357,4.88302553530093
ABCG4,6.8233030075807,6.25221961193906,6.1273880171377,6.02857197559585,6.04805712523184,6.10199837870904,5.9923394265237,5.89817606143582,6.0485630222549,6.76304430478924,6.08017511773278,6.09576409802747,6.38391672010792,5.99029574172831,6.02520734239013,6.33620788727402,5.73573479043416,5.89523427318265,5.89168320486499,6.07306009593868,6.31104783285726,6.03967423382625,6.25075875819121,5.98127823738953,5.88214063225922,5.90052439867685,6.04185974667173,5.98788136288093,6.1572406315357
ABCG5,5.15232099844649,4.60081179049311,4.67453143476259,4.84311114418748,4.80430840083285,4.88561380168467,4.71944006953047,5.18683554951047,4.77498007676982,4.60933582639199,4.63241384523992,4.80458606234921,4.4165266660561,4.64322910867355,4.87246469932896,4.68891666006322,4.47813998772581,4.43274274694494,4.64953493264479,4.78159360284992,4.66204050193084,4.69029958561561,4.66443803742884,4.52702458446414,4.61301478518696,4.56594890440874,4.43828083696003,4.57318225889212,4.38472720016695
ABHD10,7.4456673395004,7.20365242622738,7.48749240728897,7.0841636312348,7.60022832698225,7.01454231980044,7.3308426215584,7.67732887492048,7.33846037541172,7.44254361157016,7.22831390999946,7.62060634719794,7.92430743751142,7.68467444238456,7.28377938560851,7.31075718087486,7.76605922346488,7.91563450804856,7.13379641417606,7.5100445138529,7.3886433358935,7.25671756057732,7.60166441035051,7.5774174626808,7.33783227182019,8.01251142642396,7.43309582513101,7.39429754050784,7.78096780213759
ABHD11,7.0987371531718,6.97796408557139,7.2973201755387,7.78334439790049,7.83963494164183,6.74076694853405,7.0136719650318,7.72823724327878,6.98515092423696,7.43772981858955,7.89997707138846,7.49843766500647,8.03975233753781,7.5988532150307,7.33414335757816,7.55400568864528,7.37621958626293,7.70991013732495,7.70836012998936,6.7025782726519,8.06748012398527,7.0212948070311,7.568556352434,7.78466099024569,8.11699472369791,8.03947393332472,7.3757050832068,9.00321937308762,8.59078021769611
ABHD14A,6.8624669233821,5.72161154094973,5.47647768381771,5.89952086178378,6.0549111172365,5.99492724703728,6.07716791829891,5.80978403118708,5.61605720631151,5.97842384366786,6.32897908728682,6.35745189975832,6.43137164134659,6.20691754963909,6.2826026949339,6.13618958878113,5.76127880492813,5.97836238248,6.57761862360835,5.82561046225205,5.99156946747587,6.10180049355229,5.95867271573559,5.63562431677253,5.90239579748774,6.40126692879214,5.73077698600857,6.19775976085884,6.54885895538392
ABHD17A,7.14064443722946,7.91419945364445,7.94379186784465,7.91750304216741,7.87379824362805,8.49631962651495,8.70265425132215,8.5435576326287,7.22834034915451,7.6977926705192,8.61000078858967,7.70497660883434,7.85465222487097,8.32946251504259,7.94754185321479,7.93779115574285,6.72727987039554,8.57879528853345,8.8331006531583,7.84122553438866,7.498921515078,7.19453073839767,7.79690262857718,7.97524403071121,7.65162243305476,7.96701529031723,8.32244028737227,7.92474114383619,9.50382701804449
ABHD17B,6.04254486286356,5.63162785514711,5.76337318955112,5.7546909089226,5.9378044239012,5.47240449387919,5.93869365251441,5.55743441980878,5.59038792996975,6.16670347902995,5.47639528203323,6.49076244979879,5.23786182387739,5.55997072422248,5.62952936025118,5.86845319762821,5.63162785514711,5.577723007926,5.51008100301459,5.90060532839999,5.435843089335,5.63982788307871,5.90617102359161,4.93708224095675,5.57156871155855,6.10960366856317,5.99154669594135,5.81684084060806,5.68310983765165
ABHD18,4.56007004798088,4.66919130871639,5.29842223498096,4.64292012973352,4.68086429358353,4.70988059921173,4.46911847417938,4.73674855199052,4.77302341820116,5.32955340393097,4.66857579679214,4.52272234068059,4.73519370539664,4.56382992784204,4.71538892840508,4.98098329988073,4.5276107077927,4.45141319772703,4.49032704815871,4.76322359417732,5.1813867320678,4.70148955498216,4.36497870703902,4.49265838980096,4.68166236882531,4.50111125375325,4.56023059253173,4.52285664145021,4.40338310025542
ABHD2,7.17809316173773,6.49466620951233,6.87957895341969,6.69043424971683,6.91790338118702,6.7724036567225,6.78540461475062,6.8625783911466,6.59397781449014,6.97917100522315,6.55651586814441,6.54525450816297,6.28913020709191,6.96935654548872,6.71105114687802,7.11502444744378,7.08160170394669,6.38642655261368,6.58493426719354,6.6037974476986,6.8059788938468,6.478981892482,6.9680500665441,6.23008783026814,6.78986574750692,6.47115678033114,6.63526464353014,6.67032979256635,6.63641969342674
ABHD3,5.78063877463037,5.9924536146184,5.39027561206214,5.75619591306046,6.31097432835017,6.51106523554694,6.53427049569613,6.68866934260081,6.46732443330616,6.09902729044271,6.45340006855677,7.19910516968109,6.34336023176172,6.32670465887797,6.47485979239118,6.45484966170121,6.29048543882864,6.83757020556921,6.2563950163179,6.19718671456026,6.96323620228815,6.38175553452559,6.47621688245255,6.47599916120023,5.86241317815514,5.62516672845142,6.62899369371366,7.20001570525387,8.2106204528706
ABHD4,7.67850118325255,7.48049855634841,7.08627866192605,7.35134964860716,7.06892569634715,7.47493901274042,6.89253479139823,7.45928478005514,7.25617831733238,7.0912232256349,7.37151859702354,7.10244955263517,7.50848078729984,7.37419574126483,7.56982997144363,7.62499469071673,7.02460400575503,7.3983882983754,6.78779177154644,7.05723073825724,7.68640943811625,7.0478105663005,7.3757684721028,7.16069296558839,7.24333013062518,7.42848701643878,7.6375294161586,6.9521903806232,7.54736157223827
ABHD5,6.29273138647806,5.31676453643114,5.46610918459516,5.56625603402236,5.76203703071053,5.43079441877935,5.45373325153719,5.66209323505416,5.74908972710677,5.8749757830024,6.1896490443072,6.56269420318229,5.56863010267003,5.55394899261807,5.57838368937076,5.88802341798183,5.90369365945831,5.1168159838193,6.71977783564495,5.28637869241222,5.19079607432823,5.28852336340162,5.87739277931004,5.68991331177349,6.26903153294271,5.95331566152539,5.32735872515394,6.64854229373276,6.68565671828486
ABHD6,6.06634078189225,5.18645083037381,4.9039936134678,5.07147887729835,5.04198358600787,5.37263597720015,5.28866205732119,4.97191221579917,4.92918990120333,5.5020367531316,5.26070367204145,5.33676538015835,5.27629690477446,5.44077259043941,5.41696235725559,5.47440574741694,4.97552518778302,4.90289460197072,4.89906947255502,5.04356470850001,5.40374126557916,5.41217895753507,5.09418407074333,4.90579897151682,5.0994842240172,5.03350667230553,5.24048726197711,4.91675617986407,5.66051061908173
ABHD8,5.27918428843099,5.19167577095434,4.78840676200903,4.8808869773128,5.02662835130605,4.98451389792265,5.03798212362806,4.87547385677508,4.94098164483661,4.93922688627422,5.2470256466205,4.63634087464363,5.43528972146033,5.43960179428438,5.53319349681902,5.04242215864523,5.0656677047293,4.94929874709999,5.28387027332522,4.73632717452519,4.80106675204972,5.06378245723304,5.27584595162493,4.9477087273671,4.56415402643628,4.89690309871872,5.27284303295274,4.9852260741802,5.28315678302097
ABI1,5.21555834621822,6.86753499235109,7.13638099139173,7.17131063594398,6.55295802300479,6.83045572083259,6.7437688711551,5.97013846898181,7.16721774937944,7.14290183697401,6.66113422285054,7.03744753948469,6.14996192481928,6.99732685326095,7.13166593148515,6.59744495394404,7.8805684774105,7.21519270329587,7.61880455331892,6.85409018471679,6.98729735625283,6.60734847251977,7.04660908363588,6.18194519348941,7.69745378953429,7.27428379023712,7.62996117023817,7.75889723207106,7.17690486625116
ABI2,8.28265355599656,8.13196633865629,8.11479602225875,7.96864593876406,7.95161502273361,8.0892838379527,7.71565406016864,7.61890718230292,7.74469032454994,8.08979225657688,7.7608738064158,7.4636813409577,7.53654333728318,7.65926748347715,7.88846672351662,8.00088741100706,7.6306155223944,7.60642063621085,7.82327729300317,7.70488451146283,7.86707753813484,8.39958720066254,8.10488197066143,7.78257563396248,7.56575081834202,7.4996472973307,7.9449267455933,7.74678171130505,7.68791463173929
ABI3BP,5.22929519105011,4.48922325008926,4.53802860724263,4.37112703072165,4.41138448911436,4.34029902254391,4.34627316742416,4.42630189430367,4.43493901485019,4.70265867511744,4.47248460673633,4.17343951280822,4.32494963043442,4.47314539865775,4.43022929630236,4.61030468267907,4.37955044698269,4.31408199304591,4.18038161314867,4.30468316247002,4.44232217224958,4.23573022898348,4.32243402388077,4.16249570649509,4.2468483920715,4.14657884161321,4.2873970787862,4.3243042734696,4.2452078403249
ABITRAM,7.06010630091758,7.53378942249896,7.5851635607997,7.40974032505358,7.00788090714248,7.02392403863145,7.16992802076923,7.1745620016771,7.183537110328,7.35023222591374,7.3497537959557,7.72393944750187,7.21597758818231,7.15805504829272,6.74235935141031,6.69023593116933,7.0882180699618,7.156704226732,7.95197559115454,6.62537344249802,7.39510369371182,7.07898766405053,6.56996500548688,7.30506687625083,6.87153634196137,6.98177284373152,6.76952284451836,7.4596917346196,7.27884009490634
ABL1,7.09654895419807,8.12929803910107,8.11709622329833,8.35840643340418,7.4684223567498,6.86399279727669,7.26351322818327,7.15604061409097,7.21249288372628,7.06495484697948,8.22545502738014,7.38096633925917,6.48385181858673,7.08940721163402,6.42957538820785,6.86011154701697,7.25334401748475,7.89209736347219,9.3551333185245,6.8778389390354,6.8374515332345,7.15673869743161,7.30258994999882,8.33016109011648,7.47115246406755,8.06045542201678,7.65079642207261,7.26190956661991,7.36232687589365
ABL2,7.01863359342081,6.28376962014219,6.15198413775451,6.19492882463352,6.29923022446011,6.37264252062361,6.11008583166279,6.29826756035771,6.25622542341727,6.12856159670856,6.34926051540118,6.09017867331764,6.60023239382333,6.11027134060716,6.11231544150536,6.57363349225157,6.26452951481273,5.98825057878625,6.19525929721393,6.09549097690883,5.9571997258915,6.08223410878228,6.317477868876,6.06937360773418,6.228734113698,6.06903098586863,6.26070261821032,6.11486150370852,6.21553672278333
ABLIM1,6.36492708506385,6.55929063058407,5.82463325632266,7.48643364173022,6.94997803950774,6.33531265034327,8.15471476403807,6.19871933612713,7.58085623063767,6.86759946583027,8.08955331044478,6.94851104869687,6.64177866584519,7.12324073033527,7.18999126671111,6.20277009045089,7.02359682593893,7.33807344076614,7.55811828504309,6.2937908488862,7.19729026759213,6.03982055841609,6.94516803165298,8.47638564400708,7.09935482134223,6.66401996929433,5.99733987569796,6.81635055319758,7.20083684696812
ABLIM3,5.51869491516098,4.99483405840131,4.84851025692364,5.048801364611,4.99033682640595,5.26606901460433,5.3506274009907,4.84096396642355,4.90242665776475,5.09862402407571,4.81713681518474,4.9506971090294,5.36875636598171,6.07151496957597,5.45310795303084,5.20002289454095,4.86303653023533,4.65322418805686,4.76071062872986,5.3045194509742,5.16111338432889,5.25970903156826,4.71420217087963,5.22591556774375,4.80335300713064,4.80939363791332,4.74820947296317,4.9478055928842,5.4200771600272
ABO,5.47265841716092,5.44134591992859,5.23856232639143,5.33997792966447,5.0599718180602,5.32763408551232,5.16401487837965,5.43138797506907,5.26764659645979,5.1400281889123,5.37171565146043,5.09806918971562,5.7187992124541,5.51574046989897,5.66726884646988,5.42285693388984,5.18300713193792,5.23619920100217,5.04899271456902,4.99694611104976,4.97059833917165,4.8984944639824,5.6169682392017,5.16140784666935,5.14193507647238,5.40598946824265,5.30342592699997,5.35040053173153,5.27622471141108
ABR,6.75493566685635,6.48697952016007,6.31353271304974,6.8920431406208,6.50447351088778,6.8844167165696,6.88635575865958,6.49684106282303,5.97122063161536,7.47181957235632,6.6370533139271,6.37379704047131,6.69523402940774,6.81778513315784,6.79649714459636,6.7256307914585,6.52378041248367,6.59789105688514,6.01788072013681,6.6180601908491,7.05063750526387,6.97116592325704,6.74400681311948,7.24159281385317,6.20854658667422,6.15321565548638,7.02104301986248,7.03706411666918,6.88881493062041
ABRAXAS2,7.19421095613233,7.28520611103793,7.56048263063976,6.72990733527479,7.13378324462725,6.79745142849948,7.35562654653968,7.1425301905672,7.3079029292436,7.32066375508811,6.94804080030234,7.14892237494618,6.74047472303895,7.22425006667666,7.11415916723032,7.03541421453981,7.19693651775011,7.06811228260454,7.04278857651475,6.92157812861902,6.69583424513776,6.77082004676714,7.02932736899638,6.87299309311665,7.09284138222875,6.84106954814104,7.18466822327251,6.78664205838659,6.56660500873114
ABT1,6.44979482291346,6.62046429648458,6.72390546470899,6.81393827589453,6.80738393935378,6.86743161906036,6.53365807079835,6.76502967222644,6.74674990832729,6.74675719879267,6.93625880958491,7.04808724340142,6.86743161906036,6.9722581932283,6.79126636674002,7.14216987430475,7.55183471643607,6.67402526227174,7.30365204795869,6.86008505350907,6.39996617864789,6.68403986425474,7.04598223681665,6.876336191952,7.0754954293777,7.33222917568831,7.00865124067673,6.90552568161328,7.12114886301836
ABTB2,7.48346985824824,6.68478267661488,6.95687907625762,6.35425475653312,6.92432935646297,6.77717670350829,6.37317609136128,6.7004983610782,6.57397685419163,6.43246010461274,6.54954589766636,6.90425036300424,6.494643724701,6.32658565730037,6.58806044677326,6.89868410040254,6.352781781174,6.65213664374655,6.18331511548335,6.48206511310869,6.28782272341454,6.42116054873402,6.4002317707059,6.41732896701746,6.32648117353322,6.87714762706854,6.56928003696774,6.4190768819335,6.43691760440981
ACAA1,7.84790735319277,7.44897234310653,7.66540304933801,7.40553222524235,7.39638233214289,7.35870641395137,7.54456612301064,7.14946437042866,7.8436270940591,7.79548792038124,7.96569175892375,7.46168689101695,7.54941814142771,7.92723046482671,7.21930618970317,7.3064331204412,7.40024409055926,6.9961942060241,7.60683194455753,7.33733759506643,7.68025437325314,7.45871598345398,7.63156942057511,7.86500799854241,7.36514982152038,7.53570774802114,7.3580617320565,8.0182131763371,8.5735432997492
ACAA2,7.36086351892271,8.38047498264797,6.97011172999431,8.40714057084756,7.15554593078408,7.42559725300885,7.3282287284563,7.48654634761853,9.3663286900715,8.26803174518039,8.35224694108644,6.26554482425936,7.12791392672817,7.4587223566244,8.02041548538736,7.6753163588676,8.62797653738977,9.11938335763893,8.57368444764338,8.77706173487004,7.52313747320457,8.5268097087604,8.48558057242272,8.6049146043684,8.49847631890151,8.06135460502705,8.48593867563998,8.14172286288499,7.1234611473335
