,GSM4171496,GSM4171497,GSM4171499,GSM4171514,GSM4171517,GSM4171521,GSM4171522,GSM4171524,GSM4171527,GSM4171530,GSM4171531,GSM4171535,GSM4171536,GSM4171541,GSM4171543,GSM4171546,GSM4171560,GSM4171564,GSM4171572,GSM4171574,GSM4171578,GSM4171584
POU4F3,2.79377884720612,2.6888543068018,2.82366592737164,2.9129698619316,2.72208917882635,2.74543203325888,2.92197241199116,2.92855374147272,2.87472215615818,2.97851346641301,3.03262969524221,2.68546025373633,2.93719613199916,2.84222111833367,2.68842818691291,2.8555352583233,2.83147331167598,2.63020864089824,2.79743903830568,2.86058983190383,3.05397757941821,2.86717282677176
POU5F1,6.35670759772661,6.04724345262477,6.80817985955213,6.00257301905821,6.03662876742798,5.99162809574867,6.22552780147995,5.82901128073648,6.1286094808448,6.13005166617939,6.1347110622712,6.31610437003076,6.37079693493087,6.26238575702508,5.9113792796066,6.09799068816727,6.32893727999002,6.05192886803395,6.50565303355811,6.27470400130416,6.06091528527303,6.12211960863536
POU5F1B,6.13203786361611,6.27270349069013,6.18463592687568,6.0157992116627,6.32513130637095,6.16693819352589,6.40636095022747,6.07154504363141,6.03172300231233,6.22971119175737,6.19165263088225,6.53032968975356,6.17953665053613,6.08567035431398,6.11304094690732,6.16276819397008,6.14464725235247,6.20524399742865,6.41766426856448,6.24947995319476,6.35163326677062,5.98241687988256
POU5F1P3,5.21860887495143,5.14243123264588,5.41750809010178,5.18656760993795,5.44208175452538,5.16754009383054,5.33053575663546,4.85047504000446,5.33646112489689,5.16391104352624,5.38165617579411,5.31203284291319,5.17323077080899,5.13892908485317,4.96971898734338,5.03926816394956,5.06035365379685,5.10714262216881,5.62037371721941,5.32826890306516,4.99075648066979,5.22531320700001
POU5F1P4,5.07630330060485,5.06135877992974,5.2355645885641,4.97409049708522,4.88160460756441,4.92028272224167,5.03913572272974,4.91608540883399,4.9110892821778,5.14903666483285,4.95982205603839,5.11596681439409,5.12940574422437,5.18500444908333,4.9778287913012,4.9329713380416,4.86639299342273,5.10671942162327,5.40234479303251,4.93971390082184,4.88043092407221,4.69829442132365
POU5F2,3.26710192182943,3.60691022925903,3.22000961192458,3.58351636738511,3.24472791878631,3.04193558101291,3.58534025496022,3.42123620846896,3.43758583309287,3.41094887608148,3.46769685719828,3.45148261297298,3.7373029318814,3.68770925101925,3.56160580812993,3.68437836263631,3.45058615822236,3.51678152355182,3.47167888148255,3.47167888148255,3.30450563991988,3.33608638378648
POU6F1,5.02317223298272,5.28205995254985,5.42922246660449,5.19752937509051,4.91549805127943,5.17039004659094,5.25593144858039,5.01332047862154,5.16007693599959,4.92819366617624,5.1342830533764,5.0243147235372,5.20328768397334,5.349118068774,5.16400560604017,5.29456246095297,5.1970503684841,5.33565472042116,5.09192705383871,5.26210921643181,5.38633831079262,5.20841252111235
POU6F2,2.68029392357702,2.5963932444939,3.17292202143312,2.62037428503025,2.53859518917906,2.50048284774381,2.67711358916827,2.48995855856011,2.4838021175293,2.27147857804948,2.6133970532212,2.55673027044937,2.51602580686106,2.50788070385075,2.46446569651499,2.70851203111725,2.52848835842325,2.4611478526634,2.54290898417484,2.48627801034757,2.52848835842325,2.45313344782278
POU6F2-AS2,2.12491965356104,2.10833877317244,7.5651114798982,2.0080612768359,1.92198335090714,1.99220642084627,2.28106404421159,2.04269249752731,2.10245165182764,2.14201030081712,2.01898530557209,1.99832585378394,1.92377705560833,2.09638164416668,1.99240553440275,2.24176340668678,2.13290096551885,2.17550297659683,2.07223496170044,2.15375810003045,2.04684627656057,2.06967897224617
PP12613,2.83655958325172,2.84345495669884,3.03847031078232,3.14425836342772,2.83168171276364,2.88300520999184,3.14459190623381,2.55318339960075,2.9917012508225,2.95872373555352,3.40688412006131,2.85944908662492,2.95053665585253,2.7961498211671,3.10296739371079,3.05918080197618,2.99723642376892,2.65388900989553,3.1784119723578,2.98160289521929,3.12738673000909,2.71509563522161
PP2D1,2.12746142077188,2.13446764788593,2.14983298823025,2.09186751778464,1.93584666380171,2.11200685658738,2.00540990145342,2.03157725665781,2.23016030799738,2.22605994161487,2.01280361532662,2.17718485355185,2.08057199024768,2.13510207261865,2.13317460020834,1.942782449749,2.00441093714459,2.07501732223112,1.97513151444647,2.52908614349145,2.14123672143037,2.1446635233123
PPA1,11.5030254881931,11.2193274400637,10.4095565067876,11.192236982415,10.9769557918812,11.2226139855251,11.2533390765396,11.207909816222,11.1410520592152,10.8949713248105,10.7320420165156,11.2640715843912,10.7156878022082,10.4873514740221,10.8561240676991,10.3723734726453,10.9965695361992,10.9497661912401,11.4568258875272,10.6066042312675,11.0699790612324,11.2241393800713
PPA2,9.1553589677919,9.42471221993369,8.86719912598286,9.94932748157392,9.60482435058889,9.25381347489511,9.43829796915217,10.2583941953629,10.1643679526284,8.67458929875455,9.37044317818123,8.9030363882515,9.90269728047345,9.69770022167779,10.0840421143024,9.27845267790042,9.78830717115313,10.0765357439333,10.2274036990062,10.2925169402435,9.15160063869019,9.80258389393522
PPAN,7.73602629715398,7.68353061489744,7.43636872974625,7.85294566479933,6.68300568306317,7.18240969398532,7.40824325511455,7.21347204069861,6.67272346368348,7.71133223229367,8.65327445355745,7.22549460387753,7.49124004452147,6.95833788340344,7.08799435135346,6.53309605863547,6.71461547133957,6.74425458475687,8.00515292963354,7.56402723021899,6.4754713027451,6.74739317919423
PPARA,7.63377475432558,7.03168817119599,7.244880221034,5.70118986097202,6.00869590114591,7.1831182773603,7.00453900857863,6.63665454944316,5.21016949768732,6.81835910885608,6.47682006850834,7.22146337341991,6.56458075490183,6.92544502339816,6.10769473316327,7.18930533250003,5.96191498911325,6.72131556333325,6.9007253077066,8.55297624272406,7.1763512144481,7.0317079088703
PPARD,8.73368692406451,7.64521958046375,8.72936234273884,7.49331666451217,8.32485361796919,8.17801847741605,8.02262568623165,7.89380021468024,7.43398054748265,8.63676682063566,7.22140244815672,8.66047531506561,7.94331434881745,7.81032990467182,7.53996696564478,7.97250003838787,7.95160599242088,7.57293354302841,8.57205889090885,7.98479126839878,7.6745723766455,7.77947114598853
PPARG,4.99160190690656,4.9501922979308,5.09356783262272,5.5671614038846,5.15951131363635,6.6619902689433,5.41333593610005,6.22098270171956,6.31828783417212,5.84006249075812,6.30453394419593,5.72824826725848,4.90164541743146,5.44933399892619,6.51013586615411,7.82039907774481,5.93714908980043,7.44879018842889,5.32330237745473,5.43789060123251,8.96443548460005,6.63644207506437
PPARGC1A,3.17837876050146,3.29679007516192,2.8602342427659,2.60423736675215,4.08574310481851,2.67879724157183,2.75760174090992,3.26833562538481,2.76794570241679,3.14086004592457,5.57916046954034,6.4477689264125,2.75957817505954,4.05881517183758,5.0555478962437,2.85474683467749,3.13810104163475,3.53994920643892,3.44868599094149,2.80290281013097,3.38906436778166,3.72373942954023
PPARGC1B,5.66967260653659,5.47267812990007,5.22211485037781,5.08788223114496,4.4995163936269,5.16284400548473,4.66350520977422,5.28537074748951,4.37133269033116,5.184322641016,5.76524194275309,5.07250063439658,4.90057499947715,5.02868068202972,4.40977609908498,5.64389558152633,5.13720663502653,5.0099324390088,5.58079244079611,5.51705114129977,5.89357071044453,5.32678066375844
PPAT,7.76103846938723,8.29262246615423,6.74656222266214,8.84790938371451,7.35623463714959,8.10083267399338,7.69546292356055,7.05004590372786,7.81442504375919,7.25529174663352,7.67467338516008,6.92691640617947,8.49394246360027,7.76523748267034,7.06439177186194,5.75929205150763,6.06837201277449,5.72529017177011,7.98672572771592,7.75315810325842,6.30412677684136,7.09377349140601
PPBP,3.26467745763299,3.4722000728834,8.03731761745112,2.26208020719532,3.44330022555528,2.81590203829071,2.58768390081782,3.56277778365647,2.40907150843387,4.55514420117991,2.25510297538627,4.00175674021723,2.59568235895528,2.81178002542696,3.86673877165424,2.50061120798057,2.51483240356523,7.16422724659927,2.57839346112087,4.01784333559485,4.99073439259893,2.36790968247121
PPBPP2,3.04989041255543,3.11582118563692,2.91564353592609,2.85831850800395,2.85360137133907,2.86169808274097,3.09923672784902,2.77943649715334,3.15730172308802,2.77779051803681,3.19918488601532,2.9903384813652,2.92076754203483,2.88547471443453,3.07246135929787,3.13617694762215,2.96913918290712,2.7666607576395,3.12608513880589,2.93739711114598,3.11877773251646,3.12197512137373
PPCDC,5.53703083780402,5.6385813714975,5.80693288353045,6.6702032269287,5.92603259966442,6.10944096778585,5.97736190850836,6.07280463613332,6.7840978767218,5.63709467807229,6.20203218417152,5.97818034513543,6.08060689012942,6.03157768542552,5.8670269646786,5.61610655328981,6.20586090934211,6.03861202777471,7.24338003589189,6.00498528578868,5.99320398692209,5.98241687988256
PPCS,8.26796974533289,9.17897950176078,9.14030869031065,8.92283471888337,8.64182203180374,8.49717429574318,9.21905267764189,9.19318787891308,9.48354265890121,9.11780316730062,8.61978560275786,8.50835863490798,8.98335225924006,8.46026169261802,9.12705750788345,8.78496744748803,8.69583660628565,9.29756013540053,9.21554085771917,8.72314430624307,9.28168500538067,9.15121734208235
PPDPF,8.26527505882865,7.7006643584035,8.62102334801074,9.01171032740114,8.77530397863458,8.31049673403407,8.68378562004244,9.0357469312898,8.69765091643811,9.06799421554508,9.47792057500074,8.58612059750607,8.12550999745459,9.37240742926544,9.19860155837491,8.4621132120851,9.4893940030884,9.3870146561372,9.24822170404846,8.41852019486309,8.27295074003855,9.00724139071397
PPDPFL,2.56167820856214,2.79634994933365,2.84017846533872,2.65763441098286,2.45627845809112,2.47729777130106,2.74235638285823,2.53765493524212,2.8179107081573,3.49565819156041,2.50859991725208,2.5781319720994,2.73540573657501,2.85046767053054,2.54556441371578,3.05761236171082,2.5250029207267,2.71472074342674,2.6472323409239,2.3710777998088,2.91396957054931,2.56370352604515
PPEF1,3.64827211446159,3.01910798789649,4.23512991936141,3.87176471928933,4.948843724744,3.64806869562359,4.44695653087203,2.6502307920917,6.05078910091553,5.47965178094582,3.73972083429241,4.1055317088328,3.71449848593461,4.00785825097364,5.70779873351143,3.27456676339344,6.28318765156276,2.9646859597412,4.42804627708381,6.18682799976328,3.76237341689155,3.49707211312962
PPEF2,2.260300934853,2.28154197455931,2.45053516604481,2.35643954498062,2.1765155426195,2.08173450655555,2.23110831734943,2.10411716149428,2.07163541984792,2.20935201456857,2.25924422180095,2.15595499832578,2.3096662939522,2.09356031895482,2.02856464489562,2.14283419837793,2.08757525172676,2.12433290309852,2.26546041525693,2.06716213304185,2.13460183346508,2.19459947170349
PPFIA1,8.94057314037768,9.21153708685219,8.54341465246562,7.62614948028631,8.83226144075791,11.1190055558445,8.74748030992055,8.15052116446733,8.56529780233365,8.963095937777,8.59170213532018,8.66478161969383,10.8780395230324,8.57943106387583,8.78135892657347,7.95092161422743,8.15129994284631,8.03931922373658,8.23924864175857,9.36681665954855,8.52867733180458,8.31345365039194
PPFIA2,4.46215728291591,4.70738095137788,4.53901598097274,4.50484388750921,4.41947927053703,4.30978771416789,4.7055090662829,3.98823164213512,4.65545228831266,4.08747287484231,4.42429724714969,4.39778995857198,4.23269633226222,4.06714970468378,4.97439209389228,4.6371468613155,5.41056547202747,4.55638370247808,4.40557327289894,4.55457680155889,4.36475168796731,4.19745425370674
PPFIA3,5.87856699509997,5.55653085712356,5.55424934819298,5.92349289613454,5.41015115125495,5.76054016860714,5.61806033114416,5.63247789233933,5.75149460800184,5.68130630039053,5.87765012025978,6.35674221608281,5.47624209040525,5.85864170523357,5.927732411203,6.10521881377084,6.85637180217835,5.66773945174011,5.82074292069322,5.29581163018418,5.34149735976686,5.87679305985028
PPFIA4,5.49853077496571,3.98108121708809,4.92876603424799,3.98557303000203,3.86057145271134,3.82851753135618,4.00609129789226,3.81265214325999,3.57099001467983,5.8763528703779,3.73284590964132,3.9656115573302,4.80335884571002,4.29852222435016,4.58466592149081,3.72576364452564,4.97484085824843,3.81265214325999,4.55302293055811,4.53880792754689,3.82923381180019,4.24083254138161
PPFIBP1,7.26346086966469,8.36967821822996,8.54727760535635,6.7925120906519,7.8444438169753,7.52592511525989,8.14501416056945,7.67399871699589,7.31451709112784,8.47135970694333,6.91763203310788,7.84125976919511,7.41113277012785,7.27823053886583,7.40049933779204,7.3784953992625,8.03944796390109,7.31340381929433,7.21897969123113,7.81930148614684,7.90972239125325,7.75139188283012
PPFIBP2,8.25838871944969,7.50355516240401,7.17057352901405,7.54872815082438,7.9943192068206,6.90989623247737,7.69741891054169,7.47347230150667,8.80485483506795,6.79608314892752,7.93677148067189,6.99817828749162,7.4043882754493,6.94315150058105,7.89454633949723,7.80782421442355,8.64128865068676,7.8112740750924,7.61674262482399,6.91340124123961,7.07445191358663,7.52941444443644
PPHLN1,9.04095549424001,8.53172398312222,8.70321583200634,8.11801876638784,8.52813283167968,8.54528091890308,8.19695904128637,8.899301091787,7.87645859252724,9.05748407613578,8.56760823550081,8.30594558286691,8.59583977232706,8.63003502821964,8.8000437051065,8.60667192550767,7.82609657497374,8.56408094574965,8.31411720171569,8.19658944007263,8.66494136468655,8.54064550812351
PPIA,12.7287812084602,13.1720317552265,13.2060398838487,13.0971096445356,13.0074405205291,12.8328531474935,12.8329675908159,12.8856038631215,13.0911608694289,12.5905456173191,13.0931820916732,13.3190622026688,12.9285925628407,13.1713774066333,13.1498162937219,12.6986617886834,13.2478098396566,12.7109350183864,13.29235076792,12.8515372640033,12.633106416222,12.6591162328143
PPIAL4A,2.12131239499192,2.30562410470311,2.73593603104926,2.49589770331834,2.38301244902668,2.32527242909585,2.30184827505443,2.30493993386883,2.48249134595243,2.25294240958053,2.42686830904676,2.55064543156915,2.26760160505535,2.30562410470311,2.30184827505443,2.42462082956081,2.35691059239206,2.14847419724331,2.8111422218004,2.25716401125864,2.39356775938542,2.19515147085126
PPIB,12.2117229239323,11.4048483964481,11.6472960867834,11.3889085842155,11.771534077762,11.755996165987,11.6306211906889,11.8153107675134,11.2631331083635,11.9823469772707,11.1665643014022,12.3206195901793,11.3805194347614,11.9969866749421,11.155728367904,11.7403156892692,11.0792072935633,11.5476532653364,11.5286979056891,11.7322301005298,11.6970748082793,11.7294434081683
PPIC,9.88017973769056,8.98338906294056,10.3195427165876,9.39090413385462,10.3841857162448,9.22994711453545,9.96856099293091,10.0980035322973,9.8181223944275,10.7242014814803,9.40908611304735,9.74425181918574,9.83793151214948,10.1160004134353,9.65490484289957,10.537201857814,10.9584349835572,10.1536703547067,9.6555143036775,10.7831477258637,10.3476281419164,10.0842568104291
PPID,8.80520201291522,9.46572627907128,8.18022172267505,9.23078452691284,9.13564077572824,8.99660383419901,8.70636414189621,8.94476681274439,8.89672365100479,8.89241169013984,9.11792509281272,8.59221134549438,9.32267664135029,8.96688151885122,8.845591939366,8.63765956419387,8.77187727497027,8.54007903465747,8.87897239824229,8.68842581365815,8.99878192725627,8.85035965622936
PPIE,8.03980421349154,8.80339972755538,8.02376050701498,7.9325688999965,7.8014984451868,8.30234764826566,8.62776912930616,8.19304868966276,8.01739172272025,8.4267220497455,7.94681820344035,8.55229463180652,8.31014814502103,8.52863224414148,8.24266324167541,7.81337093829762,7.97734268603417,8.22406683467873,8.59349329329558,8.34456022085142,7.77000715255213,8.1438802342259
PPIEL,5.01603281409816,5.4253881854681,5.41625846384577,5.31546732570695,5.40388153757021,5.5645678996093,5.31521247916035,4.9850013786713,5.21397271468823,5.25505982525605,5.569244145334,5.25719741038799,5.13262762431239,5.16917168956944,5.1939508405918,5.57199760179642,5.28940277150162,5.27517540985837,5.28153581077808,5.25196784840882,5.36264823847149,5.02936327712278
PPIF,9.78863566476405,9.51694061577493,8.31186844615156,9.33244220954644,8.93077994690875,9.81491437244053,9.10931314564555,8.95111309478335,7.6326503670686,8.40718640367997,8.82116656774656,8.82272708207435,8.25948119867978,9.17388588535955,8.06711563963694,8.40990455381035,8.55902646245482,8.7791983776906,10.0242832868061,8.92426506264307,8.59348345273423,8.29060746613538
