,GSM713198,GSM713199,GSM713200,GSM713201,GSM713202,GSM713203,GSM713204,GSM713205,GSM713206,GSM713207,GSM713208,GSM713209,GSM713210,GSM713211,GSM713212,GSM713213,GSM713214,GSM713215,GSM713216,GSM713217,GSM713218,GSM713219,GSM713220,GSM713221
TDP2,9.07687344995981,8.63175463612149,9.32371290928371,9.368085662976,8.79250429862511,8.74095264922088,8.6468161669138,8.86289111049996,8.65685536894208,8.80642439445018,8.96147791468854,8.89332270137546,8.95806927818159,8.74390165706588,9.00904922517137,8.9957448403094,8.83138494331658,8.94628056172826,8.9792771255048,9.26916490244383,8.50339220748948,8.83731727792574,8.84540765931872,8.72207585642111
TDRD1,1.66932711364263,1.58806667199804,1.35090868072844,1.66626283102232,3.84813260269332,4.64402667083083,1.50395464669854,1.06971882148418,1.73636319353888,1.76422727845468,1.39453137065231,1.56193724420993,1.12049778262326,1.25523623365885,1.67103992887649,1.10961774072295,5.23024498010486,5.13856054281653,4.7113645699551,5.45983113728929,1.56218982041869,1.35090868072844,4.70309108288195,4.0889677824396
TDRD10,4.19158937236986,4.1446983575405,3.66814444743171,3.0056401706882,5.65838244471461,5.91653356652079,6.01614815960785,5.30165885130075,4.44278430414977,4.79045259057209,2.8778928859922,2.825147022954,2.68043161069841,3.15748625358351,6.09899643767454,5.61891698722001,3.55691569634286,3.18433953599369,3.66814444743171,3.68538340600768,4.6579431938812,4.36926401395517,3.43475184080472,3.49306791627232
TDRD12,5.35952739695532,4.95289332669177,3.33769370973639,3.21245478939843,4.16397831463338,3.69840424105562,3.35208414574198,3.85377413885125,4.08737405989929,3.38240837351087,2.92137462040093,2.67303389884729,3.77084172812621,3.92097868639208,3.98753678945936,4.71565370518342,2.761104166647,3.06439645686399,4.41115651256961,4.366830683565,10.2858218346748,10.4096623756763,6.25763649381806,6.28642746547332
TDRD3,7.21140964042828,7.35836330451284,6.97702114445307,6.92121355526766,7.28718596544406,7.29088263845773,6.17400200670019,6.50739051933161,8.05643320042982,7.82041571453282,7.58161761038516,7.5645191914986,7.58930521584698,7.47805843363944,7.82346973285715,7.88831309746109,7.07726960042605,7.18314705028669,7.62039088530036,7.56796280889919,7.48728024860887,7.46040549480327,7.62209629392277,7.62892575911918
TDRD5,4.73024997278671,4.20971166789913,3.01085663432993,3.50717572705111,3.61669648588404,3.35447154677897,2.52795808606832,2.38093185564021,4.13114677844844,3.44619906735178,2.86526398688214,2.85853073094122,2.40066248627726,2.21914535305806,3.13305006656069,3.06674813832204,2.43742914827109,2.60140708659019,1.81421877637473,2.10645085036663,2.16575070689372,3.2281161039956,4.48589579579466,4.48870909627855
TDRD6,3.55363222657718,3.88879335358919,5.37498165048832,5.2596407368778,4.01011573125388,3.41754055087805,2.40024206648703,3.05483757531491,3.95547796640915,3.872659895176,3.73278738647508,3.59649734575764,4.67134726615371,3.97280972059729,6.22346851632396,6.0461498882339,3.87654461649572,3.66359959791618,4.21160811886926,4.20767964302089,4.46647734981549,4.55187472351387,4.49460586576565,3.95686670603686
TDRD6-AS1,1.91057627305903,2.00578124561933,1.9405501859189,2.57347794299037,2.21223146617182,2.18211254694568,2.84371754756872,2.04629785043677,2.02427897146577,2.14899420955608,1.94493014948432,1.85352819994378,1.88522763544475,2.46170647902509,1.835721191905,2.64928740014963,2.26820299450985,2.40088400694907,2.10663926890426,2.20141997983399,2.33081182402651,2.60795785550951,2.86184626679193,2.63502060964411
TDRD7,6.22029820385341,6.86704125600229,6.2216416210837,6.61160432874274,6.87440476258007,6.94363163408569,7.94975325814898,8.00251365594258,7.9567003861205,7.83106591857067,7.54726623874646,7.45858762732404,7.81657495866022,7.56399150170918,7.40401839452391,7.32111705893996,7.46721863402174,7.44510697290115,7.3806955553509,7.17188518503345,8.84094375072223,8.67988304537476,6.10205107635743,6.17907974224854
TDRD9,3.6063584612614,3.16797277999412,3.28609455556548,3.21692606244862,3.69525318636785,4.14468736453254,2.99391877294385,3.35669989847777,4.12510389318389,3.23798999652855,3.03299622778285,2.8993820970474,6.17713219510582,6.2233383444398,5.02060300449091,4.00894182283044,3.40364407946535,3.18141955284704,8.09645859850704,7.95001040111433,5.15442885478611,4.31713900954769,3.64169400581281,3.67200021637913
TDRG1,1.55303483142903,1.54980278695276,1.60417467542737,1.28994148293064,1.44007236992874,1.64846340082051,1.33162275862441,1.4738053247108,1.22994990497985,1.16183626707256,1.39568410857902,1.17363327120293,2.25172902476534,1.43582747854163,1.40901708044315,1.63817647290157,1.50125874322827,1.10880557960203,1.54132610759657,1.26877419079361,1.52212455312464,1.00335907789047,1.56542779358476,1.44277092921509
TDRKH,6.08037745514274,6.17211647098561,6.38174828929122,6.65631057717035,5.516852148784,5.74867754985031,7.47073298341607,7.76815710646626,6.48812773989842,6.20404952815953,7.4838949337448,7.61050317362267,7.48402798311636,7.31885862221327,6.75380020342611,6.00234739400393,5.84534679407988,5.78399797570133,6.30218117106642,6.27140761741727,7.41611302023434,7.24386737923138,6.80841988181704,6.53876481721633
TDRKH-AS1,7.91974991779595,8.24032157755976,6.92674940384474,6.95615936788204,7.09622766232582,7.4502204382639,8.90107177350156,8.11340437594305,8.02252302727543,7.76480466856855,8.16424678727357,8.3157109790654,8.99937461179427,8.89238029344976,8.10399338908447,7.91630444216273,7.86044886688337,7.5883449065952,7.30328168111679,7.54117320373626,8.88022051887081,8.85009118340978,7.90484619868454,7.84901676443791
TDRP,6.5692747544468,6.35697766572739,8.28139439614604,8.19719419915523,4.88673045197658,4.79249021459376,7.72470177204968,7.57529585579424,6.12332310736219,5.9037715797392,7.09278611061593,7.33504829715761,5.7497198476842,5.5260003060941,8.44094493546859,8.13286143365805,7.90664718635306,7.43885110499502,6.32334767951688,6.68891344907203,7.5443999827616,7.65316570106585,7.14466355199273,6.80849813779961
TEAD1,7.72959707174993,7.39008429486505,8.64360340040192,8.51462751510745,7.66559949098418,7.54442740068623,6.94297189948345,6.38371909832354,7.8667719579327,8.05188123298576,7.38466234224265,7.10490875168441,7.74676347479903,7.66509057766658,7.98723799440238,8.08792995968929,7.05807145474654,6.76977734362761,7.78158707519502,7.71643228365701,7.54741302872912,8.3857684541523,9.00220057199029,8.79576414071016
TEAD2,7.71535864646124,7.51611543316653,7.31259760787922,7.24521581132625,8.32442706828794,8.47657504005138,6.81237863933183,7.32307444355995,7.7453634496597,7.33746904377837,7.2857451932776,7.12951930026001,7.21675551428867,6.99166851168301,7.99082104778316,7.65222684401203,8.06351231961617,7.90528690551982,7.49105230928206,7.22485260658236,7.38810273809441,6.79491890858392,8.63937145375555,8.76784420838875
TEAD3,6.11211434025166,6.10923918719016,6.18453133255187,5.8416541770204,5.21778159381533,5.57282282199047,5.4958245947236,5.56475507692984,4.7453664685652,4.91326980220181,5.71481774104732,5.61975529867621,5.86239651119758,5.87067290857028,6.38163091991799,6.27284297305045,6.45626570239635,6.65367152960282,4.97973060532555,4.84735937742402,7.25430990997355,6.94462662450254,6.55822833032912,6.33316746747487
TEAD4,7.33217373910014,7.89263956026188,8.96983508768608,8.72815533690643,8.04658250230427,8.27707235036399,6.87287500908709,7.6465355127457,7.31409619461451,6.97326995344931,9.46150702426675,9.40677618855089,7.78063681327607,7.88009667890878,7.62033236570213,8.091422922513,8.55401583019949,8.78099975833735,7.94925696695932,7.85759808332447,7.92375111265642,7.2315063447576,8.72700906835718,8.86333023382651
TEC,2.04591175583677,2.47954192543875,2.50267086905998,2.47550376810872,1.90543866603952,2.41578382574161,2.11461954565221,2.50920278847401,2.16462540392815,2.70734060751611,2.7081352567099,2.46180868635414,2.31755507653209,1.96298703226663,1.71902180137085,2.35836288277305,2.54358445993659,3.00308376334058,2.18040663966224,1.79106448036825,2.23087103255832,2.40574628536512,2.14135151743338,2.00350534264839
TECPR1,6.28069954300554,6.97518709609696,6.4376458555303,6.44775243601547,5.83902078505802,5.99885500344974,5.46021079609561,5.79874084339134,7.14829968265481,6.87302588066796,6.40711208168349,6.27806518148674,6.5392624434683,6.66360397511929,7.03720367391175,6.64240335649622,6.15478175598929,6.59922490275394,6.66000395733172,6.52699907792336,7.09578827042422,6.72922704796325,6.41440227953038,6.08211858085529
TECPR2,5.38744835851652,5.45794405068609,5.29227505719485,4.96630957135768,5.46583451051435,5.70516940785739,5.13459739071344,4.72248781283727,5.99546531815316,5.24817391955137,4.84179430569684,4.82340078844872,6.09893961755681,5.89146518086303,5.67813623480256,5.43594263782599,5.12723963342365,5.35407858247608,5.44732934286328,5.26759721572366,6.41373903946465,6.16059390827953,5.54297407823102,5.70248868963258
TECR,6.60803567822457,7.02227000450025,7.66502534777594,7.42430559473986,7.76805256122768,7.99589014644151,7.2018226732129,7.40147303506713,7.51992783301676,7.13343310115412,7.98705600466428,7.89747896394944,8.09184122423742,7.74592362276005,6.1006819779426,6.57017648349246,7.11677307634553,7.59011709400445,6.33114077453097,6.35278021070174,7.68741413496712,7.09089786044008,7.73241906917866,7.84527411995442
TECRL,1.22867492802337,0.964080252724511,1.30714003609453,1.35171742908846,1.385611946701,0.92712653171935,1.2334136398147,1.2334136398147,1.33213650886935,1.2494634121045,1.23596886614331,1.33070928712784,1.49660528157645,1.2934979747399,0.96196089121407,1.43932790965297,1.18758554025833,1.02292638618825,1.19086777056467,1.2628916438012,1.18918037546368,1.17008144495229,1.1177931231432,1.21828895237998
TECTA,2.11624580397908,2.56179025025182,1.84907244003092,1.77836241579721,2.13431532941972,2.23020594281924,2.6869819533638,2.17837541004495,3.34791470557112,3.0656769486646,2.07634580018833,2.00437771124135,3.12114141802565,2.42726762076749,2.22457792238061,3.02947104142975,2.3687919647208,2.27209442062504,2.10663926890426,2.19096902482028,2.75045633441413,3.25847656566526,2.10601373087062,2.14361422017247
TECTB,1.28844339918149,1.53103289167258,1.75361469188056,1.37480253344732,1.5406271569539,1.65323485439191,1.53544356060416,1.48106277507761,1.19541420147627,1.1990928775291,1.46049642626555,1.45605662812712,1.55845709689634,1.22848997384432,1.20075742962456,1.23862352230241,1.42793265426246,1.32167241263217,1.39169580499325,1.42793265426246,1.5406271569539,1.26864177666114,1.28782621674355,1.46049642626555
TEDC1,5.71865494467091,6.33472121628327,5.43078841684662,5.35728594402648,5.50734714414467,5.96479944268738,5.86323738076536,5.72663627208751,5.47423345564818,5.28115086256456,5.77569818264107,5.46582543840797,6.1971267151864,6.41729704673506,5.35945713523775,5.20427779183567,5.98696834503368,5.66364912948797,5.61051022002611,5.81114440016326,6.38453717628522,5.88929092068402,5.78765640202886,5.96910086647975
TEDC2,4.74532631012405,5.45561665545061,4.62397970123328,4.96944989814973,5.2024256031123,5.11244461913254,5.50891838481527,5.60193693908517,4.6816184492382,4.49708231597757,5.35713001927703,5.26480581694761,5.49794741376506,5.24935114515985,5.17751476434793,4.90713165667697,5.08299387118221,5.33935912753219,5.26198448068097,5.39441179672122,5.09763260116071,4.88311392916066,5.49181575295388,5.38330453735143
TEDC2-AS1,1.37648251208875,1.28250327887154,1.3261010963818,2.07713782847806,1.34617278136311,1.42060396800578,1.38398826508729,1.27583148910884,1.18540239529049,1.31455179682128,1.12913777744383,1.28282822315403,1.27297097556665,1.03349302117006,1.67959120599202,1.64250515358527,1.37923121719694,1.41309963512983,1.53058567005744,1.41009660674493,1.3261010963818,1.17794061712619,1.03349302117006,1.193415056838
TEDDM1,1.42024797117831,1.43265987036077,1.84137521959958,1.4222126853454,1.60425176649064,1.62522490558875,1.43347331519813,1.68645725497415,1.16034900988704,1.58132600554788,1.08234484960016,1.69396564233884,1.73362891726984,1.27948670956186,1.26830062831868,2.07354909340002,1.68711756539189,1.4473401372047,1.31638740480334,1.45248389923006,1.82683818806528,1.6420688551306,1.39339261577179,1.31049639942421
TEF,4.7984726284859,5.40187540838244,6.34247844909061,5.98942009410643,5.78722951047556,6.01882137403724,5.76035328524185,5.70292552296741,6.3105374813172,6.34832432112484,6.19212236766371,6.08317258545766,7.21430010574302,7.23313757749494,6.90309219023207,6.58854345271369,6.3848538644963,6.71387130608903,6.02825120501308,6.41778815149519,6.49355394560808,6.24952292933495,6.38109569173104,6.39590902700444
TEFM,8.36520882811407,8.25162208562393,7.35889129421467,7.37489743339456,7.1736323496414,7.34152118876421,8.12437777852238,7.9995355384569,7.39994307413214,7.13395140777339,7.19419025430347,7.14504434326292,7.7675861839991,7.83470546848087,7.67404315965509,7.93470199638595,7.66449832087669,7.80725731448198,7.43823039736484,7.11696276719522,6.76984043121369,6.7758243365038,7.13038197431486,7.02462727004627
TEK,4.44180308164013,4.2664043194801,5.00047971248673,4.81356206526393,5.25845123375809,4.73080691578254,5.44035174271368,4.60228733463959,6.24315313407437,6.50844129569574,4.61816356910794,3.99279604456452,3.71366447518903,4.46050521949695,6.36860972693825,6.28988824979497,4.73603342106139,5.22778370382501,5.78618035592656,5.5908251182415,5.30837821982554,6.00971069908822,5.31922501733434,5.04675191846378
TEKT1,3.04270701117098,3.81741098744203,2.14630683616424,2.30548252375944,2.01706219927811,2.09815746195355,2.6669589101222,2.44706608025903,2.23603248362565,2.51077041497299,2.76441138506081,2.33425216114183,2.50803040684578,2.40716293184117,2.36701956187855,1.87372611862019,2.60071954223373,2.44965343969123,2.18507442970389,2.16864710043748,2.72597639439418,2.68933382325974,2.5163133755937,2.3187363110365
TEKT2,2.20931591463991,3.44068546927198,1.91411712771476,2.03769691215277,2.30412518964727,2.87217372724501,2.28501136048288,2.55716826990388,2.65775228824021,2.84938062557298,2.05962396566509,2.27157172997504,2.3219613631357,3.69838068033135,2.43632026525901,2.35759567148808,2.19803196532328,3.11341127436963,2.47330747335893,2.58100275334336,2.57139449458324,2.61566800997545,2.82769840296883,2.35207250306313
TEKT3,2.24757464226105,2.28248622756581,1.83006709451226,2.33350275920606,2.06968664355724,2.49014808398978,2.17648266882779,1.99668056026413,2.53018357237977,2.78783896571845,1.77727441316438,1.84350966102719,4.74170744978323,3.87614260650829,4.27062159427023,4.71337931391436,1.95410175828947,1.5808102270393,2.08558015202283,2.09782735634361,2.69974911261772,2.19343333840381,2.61166691112949,2.77313727931861
TEKT5,2.23723363714145,2.42412470981958,2.280725094483,2.59652190830971,2.49390521945404,2.28970437081264,2.33149024066604,2.80789846919109,2.44740091622721,2.18323980555473,2.66735065295533,2.22631207355409,2.60296163386344,2.51237148048124,1.86886198523307,2.03682970131066,2.39127576395509,3.01421980999776,2.50266060143426,2.38228014333002,2.47099321050494,2.72759860691394,2.72218279257665,2.68546002994907
TEKTL1,1.65418210330774,1.99112637248993,2.29364072241021,2.26839971880232,1.85836974858346,1.98167424384987,2.30455748067628,2.10231905835581,1.84774245828555,1.62688236383483,2.18830014772266,1.54671486482665,2.22844351768527,1.95140555161994,1.79130050826183,1.49530019064154,1.8854465151244,2.33262085605467,1.80502053845453,1.59821350035431,2.50345628611147,2.06536656626425,2.31238530298768,1.89132622713645
TELO2,5.89356194874159,6.76252778515914,6.59434617916144,6.37573454340429,5.71336147786795,6.53741066750682,6.35250101904811,6.62414334137204,6.58697193347829,6.27618999368638,6.1553119653271,6.25044239516745,7.38417977462103,7.54974924200654,6.48875210577171,6.34327312893525,6.46529382031288,6.75022552617247,6.56999193813089,6.67028816646918,6.78701000488371,6.40267411183077,6.10179260025101,6.08999784489795
TENM1,2.1857304579076,2.4398703654778,3.77372117942831,3.23882877055096,2.26896013020849,1.96431838510298,2.51077041497299,1.79401862949817,2.53660308583886,2.5056690484712,3.11436554025102,3.95137638679437,2.86137464910016,3.01152171374524,3.53107168772867,2.44218815025967,1.85560034834749,2.08537803153297,4.17018112701838,4.39064128709889,2.42128319060027,2.37213851739841,2.46731503398625,2.51077041497299
TENM2,5.03024606903227,4.4847544049554,4.07822698360117,4.13453488787787,3.83195657871156,4.48383857996478,2.41955341781379,2.52581365944408,2.75822220628442,2.35483039344077,1.69795174996376,1.95397279452881,3.04930550356457,3.30713428322214,6.23340277995398,5.42367637498175,2.48394731044391,2.40574379060424,2.70316967401801,2.11406832326172,2.23369365345749,3.50167979278435,1.9206696105507,3.11189445146511
